Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Сосиски ВкусВилл Сочные,Колбасы и сосиски,41b361a2-6371-48bc-b266-e468ead28e28,510 g,500,32.9,13.5,0,350.1
Сосиски Венские мини с сыром подкопченные,Колбасы и сосиски,ef17e3bd-f190-4c04-916b-ff3780295e04,500 g,597,24,16,0.5,282
Сардельки Детские из мяса индейки и говядины,Колбасы и сосиски,4c228c02-1ab6-4d5c-8bb8-af9958b93b27,240 g,320,14,14,1,186
Студень Домашний,Колбасы и сосиски,33253ca6-d4d6-46bd-b9fc-0d66d41ba83f,300 g,210,10,8,0,122
Паштет из мяса индейки,Колбасы и сосиски,90aac349-aade-43c0-918b-95b41c7db6a3,90 g,198,22,11,1.2,247
Паштет из говяжьей печени со сливками запеченный,Колбасы и сосиски,502ba921-6f10-4c15-81b6-26b4ce38de1f,180 g,226,16.3,17.5,5.8,239.9
Паштет из печени гуся,Колбасы и сосиски,39f0b715-7495-40b8-b30f-c8628143e77d,90 g,263,43.8,8,1.2,431
Паштет куриный сливочный с кориандром,Колбасы и сосиски,6271fb6c-2019-4b3c-893a-47ef55108d38,100 g,168,29.8,6.5,1.6,300.6
Паштет куриный грибы и прованские травы,Колбасы и сосиски,06d89dfa-d0f4-4bea-be8d-c6ccd1bdc193,90 g,180,23.2,12.1,2.8,268.4
Паштет с куриной печенью и черносливом,Колбасы и сосиски,87518739-5691-4808-8971-71ae82190a67,160 g,222,32,11,2,340
Паштет из куриной печени с лисичками,Колбасы и сосиски,0488449a-fb42-4bad-be99-e23840b5fb10,150 g,190,15.3,9.6,2,184.1
Паштет мясной с печенью индейки и грушей,Колбасы и сосиски,3088a90c-5211-416b-b548-a2465ec8392b,160 g,239,32,11,2,340
Пате-мусс из утиной печени,Колбасы и сосиски,b8e1db1e-c415-49a2-b96c-9906c7fc76f7,160 g,367,36,7,2.6,362
Французский паштет с яблоком и инжиром,Колбасы и сосиски,043a741a-c2b7-498c-affa-010e14987099,146 g,287,42,5,6,422
Паштет из утиной печени с оливковым маслом и кунжутом,Колбасы и сосиски,9744a544-7469-40f6-8c86-561e642110ab,90 g,193,35,9,1.2,355.8
Паштет из утиной печени,Колбасы и сосиски,238a32ad-2ede-4ddc-a488-9f31ba53d648,90 g,206,22.8,11.1,2.7,260.4
Сало бутербродное с чесноком,Колбасы и сосиски,a65c3e76-b64a-4933-8d0d-25ee67501ed9,140 g,210,90.8,1.2,1,826
"Паштет шпротный из балтийской кильки, 170 г",Колбасы и сосиски,442cff5b-ec01-440b-8e68-100783859094,170 g,85,9,16,0,145
Паштет из чечевицы,Колбасы и сосиски,4ca589a0-5448-4b29-a258-0d8752e869fb,160 g,178,30,7.6,19.3,377.6
"Паштет ""Чечевица с грецким орехом""",Колбасы и сосиски,67083f4e-aafe-4881-a292-407a73da263d,200 g,178,23.2,15.5,9.9,310.4
"Тофу-паштет ""Нешпротный""",Колбасы и сосиски,76d43968-dca4-49de-a236-b99380f77bc9,90 g,132,23.7,3.4,2.8,238.1
Пате из индейки и курицы с шампиньонами,Колбасы и сосиски,781d2de6-36bc-4143-aad6-e75becffb22b,100 g,147,24.1,8.4,1,254.1
"Тофу-паштет ""Морской""",Колбасы и сосиски,b1c2990b-3191-4b42-b404-f33ce6720ba0,90 g,132,26.4,3.1,4.2,266.8
"Колбаса Салями Пряная с пажитником и паприкой полусухая, нарезка",Колбасы и сосиски,2d06964a-7245-4789-b65e-6943d2102f56,70 g,186,29.4,26,4.9,391
Ветчина Из индейки высший сорт,Колбасы и сосиски,8ddeb795-ebf6-4d73-8648-fd8cf0451d60,150 g,232,9,18,2,161
"Колбаса Монреаль с/к, нарезка",Колбасы и сосиски,bc8ffce2-8eb2-4a3a-8dd5-805142673e5b,100 g,240,32.1,26,0.8,396.1
Колбаса Итальянская сыровяленая,Колбасы и сосиски,62c14c19-ee2e-4fb9-840b-5390e26a0089,100 g,196,56,16,0,570
"Колбаса Молочная безглютеновая, нарезка",Колбасы и сосиски,c3960a94-b8fc-4bce-ae19-d2869537bd41,190 g,170,20,12,1.7,234.8
"Ветчина из грудки индейки с паприкой, нарезка",Колбасы и сосиски,0f262e43-5fbf-47c3-ab46-9888156d29d5,150 g,233,4.9,24.7,3.6,157.3
"Колбаса Сервелат Мускатный, нарезка",Колбасы и сосиски,2e2f4680-dcd9-48c3-8ad1-8e143cf334ab,100 g,177,22.5,13.2,6,279.3
Колбаса вареная Мортаделла,Колбасы и сосиски,96ae634e-3fd0-4ac2-9448-2d35a90dd93d,170 g,337,28,10,0.4,293.6
"Колбаса варено-копченая из окорока, нарезка",Колбасы и сосиски,c4bced66-9608-4cd1-9f0a-f2870bc97f57,120 g,227,24.6,11.6,0.2,268.6
Ветчина из индейки с говяжьим языком и фисташками,Колбасы и сосиски,6777b59f-6b0f-47e3-9f7d-0ac568806448,150 g,285,5.8,18,3.5,138.2
"Колбаса Суджими сырокопченая, нарезка",Колбасы и сосиски,d3d36d88-0ce0-4c52-afaa-03c6089f884f,80 g,318,5,19,0.1,121.4
"Колбаса с языком и фисташками вареная, нарезка",Колбасы и сосиски,6a1115aa-c530-4ecb-b631-3ac50d25b870,150 g,253,40,15,1,424
Ветчина из мяса индейки без глютена,Колбасы и сосиски,e48c37f7-ba60-49a6-a6f1-9753262c3385,150 g,264,5,14,6,125
"Колбаса Сервелат Коньячный, нарезка",Колбасы и сосиски,0765bc0f-0492-4653-854f-c57dec5d45ea,100 g,171,32,15,0.5,350
Филе бедра индейки По-домашнему,Колбасы и сосиски,35d25b45-b593-408a-861a-e49f7b59573a,100 g,321,8.2,18.4,0.1,147.8
Утка сыровяленая по технологии Хамон ,Колбасы и сосиски,10baae5e-22b2-4a15-87cd-f80d4f801660,50 g,420,47,22,0.1,517
"Бастурма из говядины сыровяленая, нарезка",Колбасы и сосиски,47faa99a-f627-4f5a-a852-5afb1221dc31,80 g,382,15,26.3,5.7,295
"Балык ""Дарницкий"" сырокопчёный, нарезка",Колбасы и сосиски,54526ad2-5de0-4700-a0bd-19cff4a8017e,100 g,198,22,23,0.1,290.4
"Грудинка запеченная с перцем, нарезка",Колбасы и сосиски,76756195-8d63-4bde-b240-c17c2952351f,150 g,227,43.3,25.7,1.4,498.1
"Грудинка ""Нежная""",Колбасы и сосиски,622c86dd-b797-4c0b-b07e-ff2c6ff89055,100 g,185,45,12,6.5,479
"Карпаччо из индейки сыровяленое, нарезка",Колбасы и сосиски,3371d457-1fac-4d88-bbd6-a5ea2c0dfcef,80 g,274,2.1,20.6,0,101.3
"Грудка индейки сыровяленая, нарезка",Колбасы и сосиски,028e5025-e9ae-4937-b892-b2a09c910389,150 g,418,4,34,0,190
"Шейка запеченная, нарезка",Колбасы и сосиски,6c2b978c-14c1-4be3-92a8-b778edb7a2fe,100 g,215,25,16,1.2,293.8
"Панчетта копчено-вареная, нарезка",Колбасы и сосиски,72893b9f-3c74-4088-b17a-795031408a1e,80 g,172,42.8,10.2,0.8,429.2
Круассан Классический . 2 шт,Хлеб и выпечка,d6a71b23-bfb9-44e5-a261-3ed9a354a327,70 g,96,24.3,5.2,32.8,370.7
"Пирожки с рисом, яйцом и зеленым луком",Хлеб и выпечка,a731482e-86ef-42c3-862a-50c5daa879ae,140 g,137,24.2,9.4,47.7,446.2
Киш с индейкой и овощами,Хлеб и выпечка,d482e58b-8fc6-441e-af38-4cb1ab4b22f9,160 g,241,15.5,13,18.5,265.5
"Круассан, веган (без начинки)",Хлеб и выпечка,6f91a45b-900a-4a34-bafd-910c16d6bb83,70 g,80,25.2,5.3,46.2,432.8
Тарталетки песочные ВкусВилл,Хлеб и выпечка,6fe8b8bf-552c-4e53-9e81-5db9500e37d1,125 g,160,33,7,47.8,516.2
"Хлеб ""Овсяный"", нарезка",Хлеб и выпечка,140ef61d-1f69-4dba-8d77-ee7327320deb,250 g,47,1,8.1,52.9,253
"Хлеб ""Домашний на закваске"" с сем. льна, нарезка",Хлеб и выпечка,cf9b7675-a73c-432b-94b2-a05d51d324cc,300 g,92,1.7,6.9,45.4,224.5
"Тартин Зерновой, нарезка",Хлеб и выпечка,fb923909-0c94-4e0e-ac3b-8e484b5d99a7,250 g,91,1.9,6.3,37,190.3
"Хлеб ""Литовский"", нарезка",Хлеб и выпечка,552cd019-cdac-4c0a-a039-f3e77be4c7b2,200 g,54,1.4,6.6,4.7,237.8
Хлеб Прибалтийский,Хлеб и выпечка,faf07298-aa74-41f2-8093-5e6368c74b6e,300 g,86,1.1,6.9,56.9,265.1
"Хлеб ""Тостовый"", нарезка",Хлеб и выпечка,96ac4c33-23d6-47f1-8061-e68be229541d,250 g,75,2,7.5,59.6,243.8
Изделие х/б Бородинский бездрожжевой нарезка,Хлеб и выпечка,c3628252-9c0e-4521-90aa-ad00dfa3906c,270 g,82,1.5,6.9,40.6,205.5
"Панини (для сэндвичей), 2 шт",Хлеб и выпечка,baf5c280-ff46-4b9c-9183-37873f0caee5,100 g,89,1,10,36,193
"Булочки для гамбургера, 2 шт ",Хлеб и выпечка,486b7d95-e5a7-47a5-8d22-01f75a9b8704,100 g,95,9.6,7.5,36.1,260.8
"Батон ""Молодежный"", нарезка",Хлеб и выпечка,d30772ea-6550-4f5f-a5b3-c6e958d76a50,350 g,46,1.1,6.9,50,243
Батон Весенний ,Хлеб и выпечка,b831de4c-50b9-4e40-b1e8-650327726eee,190 g,39,3.3,7.9,49.2,258.1
Круассан миндальный,Хлеб и выпечка,90f203ec-cb46-4aa4-809d-c45262d5f864,120 g,165,22.1,5.7,49,446.5
"Булочка ""Свердловская"", слоено-дрожжевая",Хлеб и выпечка,90277d77-8509-447f-a085-e93809dad373,80 g,95,15.1,9.8,69.2,451.9
Улитка слоеная с корицей,Хлеб и выпечка,6cb2e0e0-dfc2-4935-9617-69db701b5fef,105 g,128,19.8,7.4,46.8,421.5
Круассан миндальный ВкусВилл с лесной ягодой,Хлеб и выпечка,ea6403c7-b339-4fca-897d-ee8f84533473,140 g,150,20,6.9,45.7,390.4
Круассан с шоколадной начинкой,Хлеб и выпечка,661d1a72-01ac-4620-b065-d0773ecce606,75 g,149,20.8,6.8,43.9,390
Круассан миндальный с брусникой,Хлеб и выпечка,c7cd2bd2-bb02-4a7d-bb8a-0370b2c423d0,110 g,150,21.1,7.2,43.6,393
Изделие слоеное Язычок с сахаром,Хлеб и выпечка,694a0232-1c4e-47d8-98c9-d6a9c987cce4,50 g,77,22,4.7,41.5,382.8
Коржик молочный,Хлеб и выпечка,1285272f-865b-4d59-b09e-4d6e060ae443,80 g,70,9,5,71,384
"Булочки сдобные, 2 шт",Хлеб и выпечка,78927d15-6f19-49f1-b2e8-64555ec81205,100 g,65,6.7,7.2,50.3,308.3
"Ватрушки-мини с творогом, 4 шт.",Хлеб и выпечка,be35dd00-b51b-4396-a3e1-e3154ddee3c4,200 g,183,13,12.8,36.6,314.6
"Булочка ""Ромашка семейная"" с маком",Хлеб и выпечка,d94c4709-92dc-4e66-a26e-36d26b9fe67d,250 g,172,6,6.78,61.9,328.72
"Ватрушки-мини с творогом и вишней, 4 шт",Хлеб и выпечка,797b23f7-73ce-43a3-ba74-8148d89d692c,200 g,183,11.3,9.4,46.1,322.8
"Булочки сдобные, 4 шт",Хлеб и выпечка,23c7c29a-7028-474f-8ee9-341c83850021,200 g,106,7.5,6.1,62.4,341.5
Гребешок с корицей,Хлеб и выпечка,91db84f8-f1d0-45e0-83ef-e0d9e4f33e36,100 g,48,6.6,8.9,61.5,341
Булочка с курагой (постная),Хлеб и выпечка,c8a1fc66-81ad-49f1-9ee8-5349d5902986,100 g,127,6.2,6.8,47.6,273.4
Пирожки-мини с яблоком на сметанном тесте,Хлеб и выпечка,e59bbb69-aad0-4a06-92b0-cc808614d33c,110 g,164,15.3,5.6,34.1,296.5
"Улитка ""Фисташка-малина"" с сырным кремом",Хлеб и выпечка,a8cb97cc-ad1b-439b-afb1-ef9c543984ff,100 g,159,9.2,5.3,35.9,247.6
Рогалик сдобный с вишневой начинкой,Хлеб и выпечка,8c06acd1-4a54-4d93-b872-3eb36aebbcc0,80 g,77,3.1,4,74.9,343.5
Корзиночки песочные Ягодные с вишней,Хлеб и выпечка,8efd80e9-896d-4d16-97b5-cde285017ac7,140 g,185,10.8,4.5,51.3,320.4
Корзиночки песочные Ягодные с черникой,Хлеб и выпечка,8b2846f7-d350-4c85-8f47-cb2cf2de78fd,140 g,194,10.8,4.5,50.1,315.6
"Корзиночки песочные ""Ягодные"" с малиной",Хлеб и выпечка,f0be9a04-82a3-40bb-ab24-b60c8d565b23,140 g,196,10.8,4.5,50.5,317.2
Кекс Шоколадное лакомство ,Хлеб и выпечка,be0836a9-38b4-46b8-86c4-6777d89c88c6,300 g,327,20.9,6.6,49.3,411.7
Кекс Французская классика,Хлеб и выпечка,401bab74-71f3-4375-9361-50c838c6e715,120 g,192,16.2,7.7,57.4,406.2
"Сушки простые ""Малышка""",Хлеб и выпечка,1a0d76c6-08de-402e-897e-7cf81fec9c1f,300 g,61,9,9.5,71.9,361
Сушки-мини Молочные,Хлеб и выпечка,e1bfc267-1cae-4857-8f64-3e2309b65dc4,200 g,89,10,10,71,414
"Колечки со свеклой, чесноком и солью",Хлеб и выпечка,1f0b641f-e0f7-4786-a5be-21d896e3c516,150 g,67,2.3,11.7,83.1,399.9
"Сушки ""Малютка"" глазированные",Хлеб и выпечка,6b35478b-3acb-4f8c-9e02-a52a995c34fb,200 g,64,6.9,7,73.9,385.7
"Сушки ""Ладожский малышок"" без добавления сахара, 200 г",Хлеб и выпечка,0cbb543a-7aad-4a02-b9e6-dc6eee3a27a0,200 g,51,5.6,11.3,73,387.6
Сушки мини с солодом,Хлеб и выпечка,805e928b-c783-48e1-8774-837bbbf7595a,200 g,84,9,9.5,80,439
Крендель с луком и морской солью,Хлеб и выпечка,6fca3435-bd64-4d81-8809-289e31bf7568,130 g,63,6.2,9.5,67.6,364.2
"Крендель с тыквой, мускатным орехом и морской солью",Хлеб и выпечка,9236b57c-54d0-461e-8d93-a1cca1b2323d,130 g,57,6.4,9.5,68.2,368.4
Мини-сухари с изюмом в сахаре,Хлеб и выпечка,135b1405-a04b-4f89-86c1-30ba355154e6,200 g,67,7,8.4,74.9,396.2
Крутоны к чаю,Хлеб и выпечка,89c70fc5-1103-4aef-98cc-d343c9494995,100 g,45,7,10,75,403
Палочки хрустящие с солью,Хлеб и выпечка,c4bef752-4e41-4ed2-9a66-46008c272c7b,250 g,63,3,11,76,351.5
Палочки хрустящие с маком,Хлеб и выпечка,c4b039de-4619-426d-8dc8-1b761992b914,250 g,65,5,11,75,387.3
Хлебные палочки Сушка итальянская,Хлеб и выпечка,4d1ff65e-a751-435c-805e-bfd86b6e6d7f,200 g,56,2,11,74,358
Хлебные палочки с жареным луком,Хлеб и выпечка,fc9434c1-bcdf-4871-bdaf-a0759e94b344,200 g,62,,,,
Фокачча с сыром и розмарином,Хлеб и выпечка,8bd3b99a-c94d-411c-8b30-b6af38bc3652,50 g,204,17,11,65,461.5
"Фокачча с пармезаном, томатом и базиликом",Хлеб и выпечка,10baba0f-bbc4-4a67-9c68-60786b2bf330,50 g,164,4.6,7.3,33.8,206
"Изделие х/б ""Нутовый""",Хлеб и выпечка,d9a382b2-e638-4279-8a1c-71aea0697ea0,100 g,90,,,,
Хлебцы ржано-пшеничные без добавления  сахара ,Хлеб и выпечка,6f26b04a-12e4-475b-bafe-1698d5fc42ff,160 g,156,1,9,88.3,398.2
"Хлебцы ""Семь злаков"", цельнозерновые",Хлеб и выпечка,e0cd4542-aa19-4bd0-a133-b59cabf2eabf,100 g,83,,,,
Хлебцы хрустящие Doctor Grain Фрутто с малиной,Хлеб и выпечка,45fe9580-7593-4a2f-8e10-0f543728a40e,80 g,77,2,8,75,360
"Хлебцы ""Кукурузно-рисовые с прованскими травами"", безглютеновые",Хлеб и выпечка,8007df94-700d-4424-8d03-ddbb4198b792,100 g,121,0.9,7.1,68.5,333.3
Хлебцы из зеленой гречки с зеленью и семечкой тыквы,Хлеб и выпечка,d63ab907-4be0-4d6c-b186-ea8e6656857d,100 g,99,12.3,15.3,64.1,428.3
"Сыр ""Пармезан молодой""",Сыры,db4291a4-c6ec-43ca-85da-da77fadd6a70,200 g,229,25.7,31.7,0,380.7
Сыр Российский,Сыры,f7d3a3d5-d2b0-4fb0-a6c9-7ed42551df3d,200 g,236,28.5,24.5,0,350
"Сыр ""Пошехонский""",Сыры,377c7e9a-3cfe-4bfd-91ef-75ff72b65f4e,200 g,226,26.3,27.9,0,329
"Сыр ""Чеддер"" чизбокс",Сыры,ce9f35a5-588c-4290-9eb9-174c76a1ef35,240 g,317,30.5,23.5,0,369
"Сыр ""Легкий""",Сыры,c1592412-6378-425c-85f9-35e7529ecb9f,200 g,255,16.9,29.2,1.5,274.9
Сыр Голландский,Сыры,99a3e6d4-3c5a-4cdc-b5f0-5046602cfcdf,200 g,238,25,26,0.8,329
"Сыр ""Монастырский""",Сыры,a3d21ff7-3d2e-49d9-a82f-d248f4176549,200 g,245,23.4,24.2,0,307.4
"Сыр ""Тильзитер""",Сыры,70fc0949-1258-43b7-a2d4-c881af6cd783,200 g,250,23.4,24.4,0.6,390.7
Сыр с лисичками,Сыры,8606181b-ee0e-4b86-85b5-67c475edb613,200 g,295,30.7,23.9,0,371.9
"Сыр ""Швейцарский""",Сыры,04fbde2c-31e4-4e3b-b7a9-87fdddb799c6,200 g,325,31,26.5,0,385
"Сыр ""Чеддер"" (Аргентинский), 200 г",Сыры,6059db5a-7bc0-4e07-9285-1b6da9b00061,200 g,322,33,24,2.8,404.2
"Сыр ""Сливочный легкий"", 200 г",Сыры,50d806c0-51c8-4947-a8b2-aaeb7ad654a1,200 g,260,16,28,0,256
"Сыр ""Тильзитер"", 250 г",Сыры,5f3a9912-1ba9-4544-a495-d9fd1be4153f,250 g,325,0,0,0,340
"Сыр ""Гауда""",Сыры,9e0cce13-a041-4ffb-b99e-d0e9c0e4ae7e,200 g,252,0,0,0,318.7
"Сыр твердый ""Серанто"" 6 мес, 180 г",Сыры,6e0eb30c-ff40-4741-b441-6fd12d2c8544,180 g,340,24,27.7,0,326.8
"Сыр ""Молога""",Сыры,307d4496-7c07-4eaa-a8fa-ab92aefced0b,390 g,384,28,20,0,332
"Сыр ""Фиорентина Фреско"", 250 г",Сыры,6fae6cf8-3f4e-4fdb-a784-a2d0da5f4cfb,250 g,290,24.7,24.8,0,321.5
"Сыр ""Чеддер"", 200г",Сыры,e2ae1970-9651-4ad8-93a4-9f1dd9c2d6ce,200 g,262,33,24,2.8,404.2
"Сыр полутвердый ""Асьяго"", 200 г",Сыры,bcd9b653-5422-4ad3-8d71-29ca6568aa18,200 g,258,0,0,0,349.9
"Сыр ""Эдам"", 200 г",Сыры,ad85d6fa-5ff1-49bb-af7a-9b38600123a8,200 g,255,26,26,0,338
Сыр Белпер Кноле,Сыры,cd2bf46f-7a2b-4378-8793-4735c8345ec5,130 g,302,40.3,27,1.4,478
"Сыр ""Пармезан"", 185 г",Сыры,59b92c8c-3907-47fd-a4ba-3a93fc126b0f,185 g,418,0,0,0,357.4
Сыр Российский,Сыры,d6e359bd-60a8-46d4-a464-1625e9a8e6a1,500 g,582,28.5,22.5,0,346.5
Сыр Гауда безлактозный ВкусВилл,Сыры,d7a45e4a-1b32-4970-b3ce-d745109a2a50,200 g,250,24.4,28.4,0,333.2
"Сыр твердый ""Монамонт"", 200 г",Сыры,09dc179f-4eea-4f5a-8f55-488712245d72,200 g,332,32.5,29.1,0,408
Сыр твёрдый Flaman Гойя,Сыры,b89b77e1-e3e1-4374-aac2-e46a5b5fcf72,245 g,362,8,30,0,372
"Сыр ""Сливочный"" ВкусВилл, 400 г",Сыры,e8c4afb0-f7d9-4274-bb20-8684179ad6b8,400 g,445,22,12.1,4.7,265
"Сыр полутвердый Протеиновый с L-карнитином, 200г",Сыры,5ca48102-a931-4627-afb5-e6ede51b1cbc,200 g,275,24.5,29.1,0.7,339.7
Сыр Грюнбергер,Сыры,6e6376cd-2e04-4a07-bf77-12f37bcf0649,180 g,558,30.8,27.2,1.1,390
"Сыр творожный ""Вкусвилл""",Сыры,33ea5eab-6af7-42b9-84a2-10cbbb74c9c9,140 g,146,21.6,8.1,2.3,236
"Сыр творожный ""Сливочный""",Сыры,68db9ea9-7d79-42cf-8e38-d61bdaa6b3b7,140 g,165,19.8,7.7,3.4,222.6
Сыр творожный с зеленью,Сыры,aa6af2c4-a79b-42f4-9277-d1d6a92b504e,140 g,142,20.8,9.6,11,269.6
"Сыр мягкий ""Рикотта""",Сыры,a78c03c1-ea6f-4a34-a44a-ef526899f0c3,200 g,154,10.2,9.2,2.8,139.8
"Сыр творожный ""Вкусвилл"", 250 г",Сыры,250da39d-ec82-4c29-ae88-3cd6d3c0fab6,250 g,245,18.5,8.5,2.6,210.9
Сыр мягкий КремЧиз,Сыры,f332e354-a3a5-471a-af97-97be570fda3d,200 g,224,24.5,8.5,1.4,260
Сыр мягкий КремЧиз с огурцом,Сыры,a8341bb7-2086-42f0-a6d5-a91f8e2227d4,140 g,174,24,4.8,2.5,245.2
"Сыр мягкий ""Маскарпоне""",Сыры,186c0db6-09b6-48ff-8f6e-d1a8fc4cc911,250 g,283,40.8,3.5,6.7,408
"Сыр творожный из козьего молока, 180 г",Сыры,33e0fe61-c6b9-4f2c-9d12-45ed34121f0d,180 g,402,23.8,5.2,2,243
"Сыр ""Рикотта"", 200 г",Сыры,d9046034-bea1-4393-a7b6-3b0591d16236,200 g,158,13,16.4,1.9,190.2
Сыр плавленый Сливочный,Сыры,a31dc017-4909-47a9-b8b8-dc8805e5e5dd,180 g,162,25.8,9.8,4.8,291
Сыр плавленый Дружба,Сыры,a364730d-ec38-4cf8-8081-5d040adad279,90 g,70,24.2,15,2.5,287.3
"Сыр плавленый ""Гауда""",Сыры,79b2594f-dd58-4274-abd6-fbdbb4229462,180 g,162,21.8,11.9,4.7,262.6
"Сыр плавленый ""Янтарь сливочный""",Сыры,0accb1c6-7262-4b43-90cf-6febde70efff,50 g,48,29.4,12.1,3,325
"Сыр плавленый ""Шоколадный""",Сыры,6a4401b9-0df9-418c-89f2-46e96cef22f8,50 g,50,18.3,8.6,29.2,315.9
"Сыр плавленый с белыми грибами, 100 г",Сыры,edefbc65-f4ec-48f5-8438-42b7808955f0,100 g,117,20,14,3.5,250
Сыр плавленый Янтарь,Сыры,419ec660-6d69-4329-b207-7b5a522aac56,100 g,90,29,14.7,1.6,326
"Сыр ""Моцарелла перлини""",Сыры,74c98edd-470a-4526-bbfa-f27838f56f57,120 g,167,0,0,0,252
"Сыр ""Моцарелла"" детская",Сыры,141c74e0-4f2c-4de3-b576-82cf90387f7c,120 g,186,22.7,25.1,0.7,307.5
"Сыр ""Моццарелла пикколо"" мягкий",Сыры,f6ec307e-cee1-4630-8802-ac77d41760b5,120 g,160,20,16,1.5,250
Сыр Сиртаки для греческого салата,Сыры,2bd42783-bca4-466d-b6af-807096e31fe1,200 g,152,13.9,13.9,4.7,199.5
Сыр Сулугуни палочки,Сыры,2779ec73-5756-4192-a241-a3ca048bb318,120 g,162,21.3,22,3.3,292.9
Сыр Брынза Сербская,Сыры,6434e71d-86b3-4983-9492-8349242bf700,240 g,245,15.5,11.8,2.6,208
Сыр Моцарелла для бутербродов,Сыры,bf458619-1e0b-4ff7-81d6-bf13e8d05230,200 g,242,22.5,23.5,0.6,298.9
"Сыр ""Чечил"", 100 г",Сыры,37c89ecf-739c-48ee-872a-7860474fed00,100 g,162,0,0,0,305.4
"Сыр ""Моцарелла для пиццы"" мягкий",Сыры,c83c5cb0-e8c6-46ab-af37-10b31ee85b5d,250 g,284,20,16,1.5,250
Сыр Адыгейский,Сыры,fa29a47d-4944-486f-9889-01c366706b98,300 g,297,18,16.5,0,228
Сыр Фета рассольный,Сыры,19495c73-bac5-460d-9bc1-6203b2d4e94c,200 g,185,18.5,15,0,226.5
"Сыр ""Халумис"" для жарки",Сыры,36e8a75d-4699-4844-8697-211bc80848b3,200 g,290,26,22,1.8,287
"Сыр ""Брынза""",Сыры,1a99ecc4-308a-481f-9607-8379c3cb6860,200 g,185,20.3,19.7,0,261.5
"Сыр ""Сулугуни""",Сыры,0c9033b8-d990-4a94-81ed-f0284ca20503,280 g,273,21.2,21.9,0,278.4
"Сыр ""Моцарелла"" без лактозы палочки, 120 г",Сыры,5dca8fec-9520-4948-b3be-511f7ab59bf5,120 g,198,22.5,23.5,0,296.5
Сыр Кавказский,Сыры,fbff5626-9845-497d-9b96-fd77199327ad,280 g,277,15.8,19.3,3.4,233
"Сыр ""Спагетти"" с перцем чили",Сыры,f57a4f0c-0ea1-4be4-b1e2-a49495f001a9,100 g,167,23,22.6,0,297.4
Сыр Камамбер с черным трюфелем,Сыры,89deb0b4-d4f3-4d50-ba19-3dcc0d056cab,125 g,360,27,18,0.5,317
"Сыр мягкий с белой плесенью ""Бри с двойными сливками"", 125 г",Сыры,f3c6d287-d919-400b-b136-9c90e57a059c,125 g,295,34,17,1,378
"Сыр мягкий Вкусвилл с белой плесенью ""Камамбер безлактозный""",Сыры,c0eb13cb-8606-4738-8eec-6a4cca8107dd,130 g,280,23.2,18,0.2,281.6
Сыр с белой плесенью Камамбер традиционный,Сыры,72b87c73-ed91-4c7f-bcb7-4e6755a108fb,150 g,355,22,19.8,0,277.2
"Сыр мягкий с голубой плесенью ""Блю Чиз""",Сыры,2b63655d-447b-4cd4-91e6-46dc48cc8343,140 g,370,28,20,2.9,344
Сыр Blue с голубой плесенью,Сыры,c9541055-9792-4747-b974-392ef92aefa6,100 g,299,28,19,3.9,343.6
"Сыр мягкий с белой плесенью ""Камамбер""",Сыры,7966ce10-22d0-43a6-a7e6-b8df6ca0aec4,100 g,345,25,20,0,305
Крем-сыр Дор Блю с хлебными палочками,Сыры,6e0b3d7e-ee94-4162-a01c-58f5806e0c31,50 g,157,18,13.3,38,367.2
"Сыр мягкий с белой плесенью ""Бри""",Сыры,83ebb778-7e04-4d3e-be6f-23410de5a3e0,150 g,345,32,17,0,356
Сыр козий Валансе с белой плесенью в золе,Сыры,4ccf92b6-9ccf-4df5-adcf-83f993cc669a,150 g,495,18,18,0,234
Сыр с голубой плесенью Тилсон,Сыры,bc24117c-8402-44f5-a617-fdb2b719d63b,140 g,415,24.4,22.1,0.8,312.1
"Сыр ""Российский"" нарезка",Сыры,ed32221d-753d-4ceb-8d81-fd37328b5e1d,150 g,218,29,23,0,350
"Сыр ""Легкий"" нарезка",Сыры,e220f7c3-7dbd-4d83-bb7f-b38d0f07009b,150 g,215,19.1,28.4,1.3,291
"Сыр ""Маасдам"" нарезка",Сыры,ffe73d47-6272-4f10-8808-8f19a9df3cbb,150 g,250,26.7,26,0,344.3
Сыр плавленый копченый нарезка,Сыры,60f467eb-fcc3-4739-8380-fa832733dcf8,150 g,142,22.1,10,19.5,316.9
"Сыр ""Голландский"" нарезка",Сыры,58bf843f-0c70-4241-9db5-73d1930e382b,150 g,218,25.2,26.8,0,334
"Сыр ""Гауда"", нарезка 125 г",Сыры,58ca0313-0dba-4f73-bef9-cbbaf812bfdf,125 g,182,26,25,0,338
"Сыр ""Эмменталь"" нарезка, 125 г",Сыры,95c49387-f26a-4e49-9f59-6b445dd9ea14,125 g,188,27.1,29.3,0.2,361.9
Сыр с оливками и томатами нарезка,Сыры,384419e0-fac1-4960-86e7-9821f7b89573,125 g,188,30.1,25.1,0.2,372.1
Сыр с чили и паприкой ВкусВилл нарезка,Сыры,e46b54b3-16ff-4908-b1d0-fb74f23f8778,125 g,188,30.1,23.5,0.2,372.9
Сыр Фламан нарезка,Сыры,38823aca-c2e9-4354-9313-f37ba53a604d,125 g,182,27.7,25.3,0,341.5
