Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Хлеб Рижский хлеб Веган с зеленой гречкой и семенами льна из ржаной муки формовой,Хлеб и выпечка,326beb6a-f9ec-40cc-a371-1714559100f6,300 g,120,5,9.2,45.8,265
Хлебцы Kruazett тонкие ржаные,Хлеб и выпечка,3da2bf0e-2a27-4fb1-b7f6-517707ff781a,200 g,200,12.78,13.31,30.45,323
Хлебцы вафельные Хлебцы Молодцы Лайт Ржаные Витаминно-минеральный комплекс,Хлеб и выпечка,edfaaa31-f249-453c-8822-419dc8451b88,70 g,52,4.8,10.1,65.3,345
Хлебцы Щедрые ржаные,Хлеб и выпечка,67dffd2a-20f4-40db-b00c-c0ef0e3c08f3,100 g,66,8,8.3,59.5,327
Хлебцы Щедрые тонкие ржаные ,Хлеб и выпечка,62355fa6-1816-49b8-b7ba-c5a7c3fc9ecc,170 g,125,2.5,11,64,320
Хлебцы пшеничные Dr.Korner Бородинские,Хлеб и выпечка,46bbbe68-0c15-47fe-9e27-8c5e7cea015d,100 g,84,3,11,52,280
Хлебцы бородинские Щедрые тонкие,Хлеб и выпечка,a4627941-ca1d-420d-a363-faa3611ca833,170 g,125,3,12,43.6,360
Хлебцы Бородинские Щедрые,Хлеб и выпечка,f936ff70-5e5a-459c-abf7-a760811fc778,100 g,66,9,6,43,375
"Хлебцы Столовые хрустящие Пр!ст, 110г",Хлеб и выпечка,c5a5ca85-7e7e-494a-8f3b-d45e3f16fafd,110 g,25,1.6,11,61.5,300
"Хлеб Елизавета вафельный ржаной, 75г",Хлеб и выпечка,a88f35a0-05d7-4b02-97f8-186121ac786e,75 g,68,2.7,11.9,72.4,362
"Хлебцы ржаные Magic Grain с семенами льна, кунжута и подсолнечника",Хлеб и выпечка,3611fd7d-7879-48fe-b8da-e66b4b7c706a,160 g,150,1,8.5,46,386
Хлебцы хрустящие Dr. Korner ржаные Семена льна,Хлеб и выпечка,009b33b8-5e20-4d72-b4fe-21c71353765c,100 g,105,5,11,55,330
Хлебцы ржаные цельнозерновые Wasa Original,Хлеб и выпечка,62f045e7-2849-4767-9fd3-9ba6c1f4b825,275 g,280,1.5,9,61.5,334
Хлебцы Елизавета ржаные с отрубями 85г,Хлеб и выпечка,11db77c3-2336-4d0f-bc83-e682a1b76c19,85 g,78,3,11.9,69.1,351
Хлебцы Щедрые Особые 5 злаков с семенами льна,Хлеб и выпечка,1c083d8f-9cfd-4d5f-bc75-6a421023a83b,200 g,130,2.1,6.3,44.2,431
Хлебцы хрустящие Ржаные кориандр и тмин,Хлеб и выпечка,ead7f581-37a9-417d-9ddf-f45d8ce0e9fb,100 g,115,10,9,70,310
"Хлебцы цельнозерновые Хлебцы Молодцы Фитнес Лайн, 100г",Хлеб и выпечка,53f2e307-1127-4cce-8a91-b02d3aee2bba,100 g,54,2.3,10.1,57.1,534
"Хлебцы Dr.Korner Корнерсы рисовые сметана и зелень, 40г",Хлеб и выпечка,555f7cbf-d83a-42bb-8505-5f8fbfd8d34d,40 g,72,8,6,65,350
Хлебцы цельнозерновые Dr. Körner Молочный шоколад,Хлеб и выпечка,0ad6fe0a-9185-4502-952c-4193fe718b01,67 g,140,23.1,6.5,57,470
Хлебцы хрустящие Dr. Körner злаковый коктейль клюквенный,Хлеб и выпечка,d09c22eb-c3a1-45a5-9baf-352a89043d7f,100 g,100,2,9,66,320
Хлебцы Dr. Korner нежные с сыром,Хлеб и выпечка,9b0bdd76-2ceb-4b9d-868e-4c8ca22ea962,40 g,72,10,7,60,360
Хлебцы хрустящие рисовые Dr. Körner с витаминами,Хлеб и выпечка,796509b5-6dd0-4782-a11e-9fc602948cdc,100 g,84,12,10.8,75.2,310
Хлебцы цельнозерновые Хлебцы-молодцы Фитнеслайн Минерал плюс,Хлеб и выпечка,901a68a0-7527-4477-84b1-5378ad80584d,100 g,52,3.5,8.5,42,290
Десерт злаковый Dr. Korner Рисовый с молочным шоколадом,Хлеб и выпечка,bb0fefe0-f95f-40bd-bbe9-c5e671a7c6df,34 g,72,23.1,6.5,67,470
Хлебцы глазированные рисовые Dr. Korner темный шоколад,Хлеб и выпечка,1ff24ab6-426b-4eca-a8ba-365764f34ce9,67 g,135,18.5,8,35.8,490
Хлебцы зерновые Фитнес линия железо плюс ТМ Хлебцы молодцы,Хлеб и выпечка,1738153c-b10a-4885-ba7b-b36f5d2ff9c3,100 g,54,1.8,6.8,39.8,290
Хлебцы вафельные овсяные Виктория,Хлеб и выпечка,8f224566-ab71-45d9-b5bb-145b5dd6a088,60 g,42,18,5.3,38,490
Хлебцы хрустящие рисовые Take a Bite с морковью и томатом,Хлеб и выпечка,9c967abf-f6e7-4adb-a0ed-f7bfac6ec181,150 g,200,1,8,73,350
Хлебцы Многозерновые тонкие ТМ Щедрые,Хлеб и выпечка,67c28f5d-49a5-4d42-8704-df790dbc1ea3,170 g,125,1.4,8.3,44.3,350
Хлебцы хрустящие кукурузно-рисовые Take a Bite с морской солью,Хлеб и выпечка,a5727af3-dfeb-473c-a7b9-174cb0664192,150 g,180,1.5,9,74,360
"Хлебцы ржаные цельнозерновые Wasa Fiber с пшеничными отрубями, кунжутом и овсяными хлопьями",Хлеб и выпечка,fe73231c-1f55-4f7d-aeee-5de3f902d40b,230 g,280,5,13,46,333
"Хлебцы Рисовые клубника-банан Зелёная Линия, 50г",Хлеб и выпечка,9900f865-c62e-43ed-8942-742df264fdfb,50 g,80,1,5,66,290
Хлебцы Fitstart Кленовый сироп рисовые цельнозерновые с пророщенными зёрнами,Хлеб и выпечка,331e1006-d382-4049-bc44-11f91329a5f8,100 g,90,1,6,73,320
"Хлебцы Рисовые яблоко-груша Зелёная Линия, 50г",Хлеб и выпечка,95b9d05b-2c3d-42a1-bbd0-bdd61d75b893,50 g,80,1,5,66,290
Хлебцы рисовые Fitstart Кокос,Хлеб и выпечка,abffcda5-cfb4-46e6-9044-421cc3171c3b,100 g,90,7.5,6.5,45,328
"Хлебцы Lucky Zlaki Чиа и Лен хрустящие зерновые, 105г",Хлеб и выпечка,a63aacd8-3e66-4048-bcb5-efc9013e2b29,105 g,100,24,11,66,540
Хлеб Дарницкий формовой нарезка Маркет Перекрёсток,Хлеб и выпечка,45a387e8-773d-4680-b582-8fc2e8c43f79,350 g,34,1,6.5,41,200
Хлеб Даниловский ржано-пшеничный бездрожжевой Коломенское,Хлеб и выпечка,0e59f41c-ec72-4d8b-aeac-20e345e89801,350 g,74,1,7,49,230
Хлеб Ржаной край Коломенское заварной в нарезке,Хлеб и выпечка,59a2b3f9-71fa-45cf-b67a-a52c269695ad,300 g,110,1,7,60,280
"Булка Лионская, 330г",Хлеб и выпечка,cc2ce122-053c-4485-b68c-0ec21474090a,330 g,83,0.9,9,57,270
"Хлеб Рижский хлеб Бородинский бездрожжевой в нарезке, с кориандром",Хлеб и выпечка,0ad84f47-bd63-488b-9dc5-c04979eaf447,300 g,98,1.1,6.1,52,252
Хлеб Черемушки Бородинский нарезка,Хлеб и выпечка,e29fd861-7e07-4022-a708-61e119cffe6f,390 g,64,1.3,6.8,41.5,207
Хлеб Щелковохлеб Дарницкий в нарезке,Хлеб и выпечка,628a247a-472d-479e-b3bf-1edb58f33185,320 g,32,1.1,6.6,41,200
"Хлеб Бородинский солодовый, 380г",Хлеб и выпечка,ba18349e-f867-4dfc-b73a-16695ba0fdce,380 g,70,0.5,7,43.5,210
"Хлеб Бородинский формовой часть изделия нарезка Маркет Перекрёсток, 370г",Хлеб и выпечка,ea994025-4352-445e-b127-7007b627fee8,370 g,52,1.5,7,40,200
Хлеб заварной Хлебный Дом Марьин нарезка,Хлеб и выпечка,b38bb052-2206-4a33-a569-f5843ad23b57,350 g,105,1,0,43.9,213
"Хлеб «Дарницкий», «Коломенское»",Хлеб и выпечка,f4ea6add-59d6-4748-afa7-5f1ae6ba5225,350 g,56,1.1,6.6,41,200
Хлеб Коломенский Бородинский нарезка,Хлеб и выпечка,212cdac7-e6e7-43d3-9c76-e6f41daa17f9,400 g,70,1.3,6.8,39.8,201
Хлеб Щелковохлеб Столичный нарезка 320 г,Хлеб и выпечка,679fe360-a88d-4233-8e4f-799861c42c8a,320 g,38,1.2,7,45.8,210
"Хлеб Давиль, 235г",Хлеб и выпечка,31e3608d-ba85-479d-a6c1-b33af1e3eaff,235 g,50,2.1,6.3,44.2,220
"Хлеб Измайловский подовый нарезанный Маркет, 360г",Хлеб и выпечка,20fb94e4-46ad-4103-acb5-b7e6bf35e7da,360 g,38,1,7,44,210
Хлеб ржаной Рижский хлеб из цельносмолотой муки,Хлеб и выпечка,f322f7ef-0a84-455a-842c-407d7732b51e,220 g,110,1.9,9.3,57.6,202
"Хлеб Ароматный Коломенское с ржаным солодом и кориандром, нарезка",Хлеб и выпечка,a3fa6fa9-cc61-4a56-bec9-e57c2a2578b8,400 g,80,2.5,7.9,51.7,262
"Хлеб Борисовский Премиум, 500г",Хлеб и выпечка,643c1468-f3ae-4d3f-9694-34bbe99a8ef8,500 g,109,0.5,9,44,220
"Хлеб Ржевский ЩёлковоХлеб, нарезка",Хлеб и выпечка,a959ca9f-6710-4a06-8272-f5780ce9e405,700 g,64,1.4,8.1,46.9,237
Хлеб Рижский ЩёлковоХлеб,Хлеб и выпечка,c7b4dc3f-f3c8-452d-8a49-219b6285d443,320 g,60,0.7,5.5,37.3,178
Хлеб ржано-пшеничный Рижский хлеб Ароматный с изюмом,Хлеб и выпечка,0f7d5325-8729-4082-aed8-24a61c0b84d1,300 g,100,1,8,51,245
"Хлеб Толга Симеоновский ржаной нарезанный, 250г",Хлеб и выпечка,13ddf413-4c7d-451c-a02f-c5fa5198acbb,250 g,92,12.5,10.3,37.7,304.5
Хлеб пшенично-ржаной Хлебное местечко с семечками и мёдом бездрожжевой заварной подовый,Хлеб и выпечка,ce24d0fd-9095-489f-a7b5-21e1f6e41a15,300 g,80,3.1,8,39.5,214
"Хлеб Черемушки Дар зерна традиционный нарезка, 350г",Хлеб и выпечка,4e9115c4-4dae-4996-a4e2-1f8a297ae8d7,350 g,86,3,7.5,52,270
"Хлеб ""Варницкий"", нарезка",Хлеб и выпечка,9216ba90-6479-43ef-b79a-b6e6aeb3d5ef,220 g,60,15,6,37,249.2
"Хлеб Бородинский Традиционный, 285г",Хлеб и выпечка,b466cd1b-d2e3-4fec-9f5b-a5c8e7ed5f26,285 g,96,1,7,43,211
"Хлеб ЧЕРЕМУШКИ Московский, в нарезке, половинка",Хлеб и выпечка,3ea42fa7-d023-47b9-a298-2c5ff7067195,340 g,58,1,7,46,220
"Хлеб пшеничный тостовый, нарезка ТМ Хлебный Дом",Хлеб и выпечка,8d171fab-f8bd-4b34-9ecd-f3e6351dacce,350 g,66,24.6,7.2,47.8,266
"Хлеб Harry's American Sandwich пшеничный с отрубями, 12 ломтиков",Хлеб и выпечка,58befa64-f04f-4925-a56e-0074b0a26fbb,515 g,120,6.5,9.5,42,270
"Хлеб ""Щелковохлеб"" Тостовый молочный нарезка",Хлеб и выпечка,ff0a8e1a-8281-4050-8229-1d3b2da31cd0,240 g,46,4.8,6.9,41.9,239
Хлеб тостовый Отрубной Нижегородский хлеб нарезанный,Хлеб и выпечка,c40c404a-c50f-4d6d-80f4-0d5345c1b8ea,350 g,66,8,16,81,256.85
Хлебцы Елизавета льняные хрустящие,Хлеб и выпечка,f907aa57-3128-4537-be5c-f5b7ac182816,55 g,70,2.9,11.1,72.3,360
Хлебцы Dr.Korner Гречневые с витаминами без глютена,Хлеб и выпечка,b3966161-1b2f-40da-93d0-0a6ca0f03f27,100 g,98,2,8,52,370
Хлебцы Гречневые Щедрые,Хлеб и выпечка,0a448bd3-a035-41e7-905b-8ab9ef75a4dc,100 g,66,3.5,14,70,368
Хлебцы TAKE A BITE гречневые безглютеновые ,Хлеб и выпечка,8c1af81e-2eb0-45f2-8c20-607729846f49,150 g,190,2.5,12,56,320
Здоровей хлебцы кукурузные,Хлеб и выпечка,3800b891-916d-409d-bf05-007f7160153b,90 g,88,9.59,9.88,35.33,371.1
Хлебцы кукурузно-рисовые Take a Bite хрустящие с луком,Хлеб и выпечка,b76c8846-3108-4a16-a9f1-d97009bf3526,150 g,190,1.5,8,72,350
Хлебцы рисово-гречневые Take a Bite (без глютена),Хлеб и выпечка,5103fbff-26c5-480e-afd5-c4b5f11e530e,150 g,180,2,9,70,360
Хлебцы вафельные кукурузные Виктория,Хлеб и выпечка,3d1a994a-313d-405c-8248-47b395aad6b8,70 g,56,19,5.6,39.4,367.7
Хлебцы хрустящие кукурузные Ого!,Хлеб и выпечка,7445aa10-8ed5-4917-90f4-d88dff7b050f,75 g,34,1.5,10,70,350
"Хлебцы Maxi Vita гречневые хрустящие, 150г",Хлеб и выпечка,f226acec-e072-4b22-b5ed-bb2c772770b7,150 g,135,1,6.7,44.2,89
Хлебцы гречишно-рисовые Здоровей,Хлеб и выпечка,263f55a1-d7f4-4c6d-b179-21bc5a6c2c6c,90 g,88,1,7,46,274
"Хлебцы кукурузно-рисовые Take a Bitey банан-тыква от 1,5 лет",Хлеб и выпечка,742bfda6-c7a1-4cde-b684-f1e204d0995d,40 g,105,2,7,78,370
Хлеб зерновой Schar Pan Multigrano без глютена,Хлеб и выпечка,deaafe77-df38-45ed-ab74-8620133074cc,250 g,420,4.9,3.6,40,235
"Хлеб белый безглютеновый, Dr. Schаr",Хлеб и выпечка,d6362b9c-d293-4f40-be29-8e35a83bcbf7,250 g,290,2.7,2.4,41,211
Хлеб Рижский хлеб Крестьянский бездрожжевой заварной в нарезке,Хлеб и выпечка,6914f155-5732-4e78-a330-b543556c6172,300 g,68,0.9,6.7,46.5,220.9
Хлеб Нестерка бездрожжевой 385г,Хлеб и выпечка,363ddd8b-7d9b-4911-884b-1de272379797,384 g,65,0.5,6,46,210
"Хлеб Энергия здоровья Стройный рецепт без дрожжей, нарезка",Хлеб и выпечка,1ff1556c-4913-439c-a2b3-623ad9a29ecf,350 g,86,0.9,5.9,47.9,230
Хлеб Рижский хлеб Ароматный нарезка,Хлеб и выпечка,99b56a27-59cc-4f44-bd92-a1fafc3e7e0d,300 g,88,1,7.5,46,250
"Хлеб ЧЕРЕМУШКИ Бездрожжевой, в нарезке",Хлеб и выпечка,9e8c2b38-51ab-4171-bc73-3f44c5c8b6de,320 g,78,2.5,6.5,49,240
Хлеб Рижский хлеб Ржаной со злаками бездрожжевой заварной формовой,Хлеб и выпечка,21f91a83-fce5-448a-be62-289ececf8099,300 g,135,6.5,7.5,40.5,250
"Хлеб Рижский хлеб Юбилейный, ржано-пшеничный с орехами и сухофруктами",Хлеб и выпечка,6bb554c6-2d35-403c-8590-98189b74b9bf,205 g,160,7.5,6.5,52,300
"Хлеб Рижский хлеб Деревенский бездрожжевой в нарезке, половинка",Хлеб и выпечка,c999f43a-fb22-4d4f-be55-26b70ee574e1,220 g,98,1,7,41,200
Хлеб Хлебный Дом Домашний бездрожжевой нарезка,Хлеб и выпечка,6f2141f0-8b02-44d4-bb6c-8feef34232f2,350 g,60,1,6.5,50,240
Хлеб Рижский хлеб Веган с зеленой гречкой и семенами льна из ржаной муки формовой,Хлеб и выпечка,4065d6e0-2bf9-4b97-af9b-a6621049c2d1,300 g,96,5,9.2,45.8,265
Хлеб Полбяной цельнозерновой Рижский Хлеб бездрожжевой заварной формовый,Хлеб и выпечка,cd3012c4-cc39-4300-a7f7-a27624bd935a,270 g,105,1.5,9,43,219
"Хлеб ""Хлебное местечко"" Минский с тмином",Хлеб и выпечка,313108bb-1646-4587-97db-7ca4862d5de6,300 g,70,1,7.6,51,248
Хлеб бездрожжевой заварной формовой Ремесленный Черный ТМ Рижский хлеб,Хлеб и выпечка,b3acbab0-fe77-4286-a4c0-21cdb068e28f,300 g,90,0.5,5.4,40,180
Хлеб Спортхлеб Био,Хлеб и выпечка,34528415-bffa-425d-8880-76e041504ed7,450 g,175,2.9,7.4,41.4,53
"Хлеб Рижский Хлеб Ремесленный заварной из пшеничной муки, 430г",Хлеб и выпечка,c47ecc43-e774-4e8e-9d63-3919cba088d5,430 g,105,1.1,5.4,34,167.5
Хлеб Гречневый бездрожжевой заварной Рижский хлеб,Хлеб и выпечка,4d2e69d5-6d32-4548-b324-444a4927052a,280 g,125,2.5,7,46,230
Хлеб ржаной с морковью ТМ Рижский хлеб,Хлеб и выпечка,39405a9c-ea68-45f5-b03f-a2d1ae0055bc,220 g,64,1.2,5.7,40.4,195
Хлеб Станичный Рижский Хлеб бездрожжевой заварной подовый,Хлеб и выпечка,4b116393-0ff3-4c95-996d-e18c1c8a1288,250 g,59,1.5,7,52,250
Булочки пшеничные для гамбургеров с кунжутом ТМ Bimbo (Бимбо),Хлеб и выпечка,fed0ca96-b515-423b-816d-b9d2e0d6b57f,240 g,110,18,11,45,746
Булочка Bimbo Макси для гамбургера из пшеничной муки с кунжутом,Хлеб и выпечка,309bcb54-d237-4081-b564-c0a9e25f1e15,252 g,100,3,9,54,280
"Булочка для хот-дога 4шт Маркет, 240г",Хлеб и выпечка,c6aefb9d-470f-48dc-a3a5-bf1739bac99d,240 g,88,3.5,8,50,270
"Булочка Бриошь 3шт Маркет, 267г",Хлеб и выпечка,a60c31e7-73a3-4662-a157-bac91c1ab570,267 g,90,4.5,8,54,290
"Булочка Баварская, 50г",Хлеб и выпечка,2c324680-c071-437f-9501-9251f05c6f99,50 g,14,1.5,5.5,42,195
"Булочка Щелковохлеб для хот-дога, 4х75г",Хлеб и выпечка,abb6509a-187c-4b8a-9636-05934b8086ad,300 g,64,2.6,6.6,44.4,230
"Булочка для гамбургера с кунжутом 3шт Маркет, 165г",Хлеб и выпечка,35e1f524-ebe4-4b12-95b9-70cf5142ce21,165 g,64,3.5,9,50,268
Булочка с отрубями,Хлеб и выпечка,7462c5c6-8ac7-4413-a9e4-4097922f418a,50 g,15,2.5,9,51,263
"Булочка для гамбургера ЗАО ЩЕЛКОВОХЛЕБ, 4x4*60г",Хлеб и выпечка,138cddbc-f031-46a4-b7ad-3709f9c30e18,240 g,54,7.6,8.7,54.2,320
"Булочки Коломенское пшеничные с кунжутом 3шт, 180г",Хлеб и выпечка,660a5650-2232-4005-9930-7314340d0d8d,180 g,60,7.5,10,58,340
"Булочки для бургера Мираторг Бриошь, 3 шт.",Хлеб и выпечка,26583d43-c796-4eb6-933f-8a59dd294dd7,210 g,98,11.1,6.5,60.3,290
"Булочка Маркет Перекрёсток для гамбургера пшеничная нарезанная, 135г",Хлеб и выпечка,8fb34476-af44-4854-bd99-9733b6f67301,135 g,48,7.5,8.5,47,290
"Булочка для хот-дога Коломенский, 3х60 г",Хлеб и выпечка,8cd85625-a0c1-4790-bb50-ebab9e01fe1b,180 g,60,5,8.5,55,300
"Батон Нарезной нарезка Маркет Перекрёсток, 400г",Хлеб и выпечка,c40745bc-367f-4341-8249-c4a50d4c50f0,400 g,42,3,7.5,51,260
"Батон Лучеса пшеничный, 390г",Хлеб и выпечка,9566fb11-dbb7-44e6-877d-439734e7460e,390 g,60,1.5,7.5,52,250
Батон Черемушки нарезной в нарезке,Хлеб и выпечка,2d51f414-9277-4f40-b6df-f1a2b04d7c2c,400 g,64,8,10,32,250
Батон Маркет Перекресток нарезной 190г ,Хлеб и выпечка,6c37cc87-a189-4606-9f9b-7db98af4e08c,190 g,32,3,7.5,51,260
"Батон Хлебный дом Утренний, нарезка",Хлеб и выпечка,1f604068-95a7-4036-b026-4cbc91a79176,400 g,70,2.3,7.4,51.3,260
Батон Черемушки Полюшко нарезанный,Хлеб и выпечка,3b54f624-30ee-4613-854d-21e4ff83c8b4,300 g,82,9,10,50,320
"Хлеб пшеничный Коломенский с отрубями, нарезка",Хлеб и выпечка,04519f7f-7c35-4556-a3d4-50221bfea23b,300 g,68,3,8,53,273
"Батон Новый Пр!ст, 380г",Хлеб и выпечка,eb2b3493-7867-411d-b04b-41960b31d98c,380 g,17,2.8,7.5,50.4,257
Батон Коломенское нарезной половинка,Хлеб и выпечка,2e602602-9eaf-4bd6-b85d-20f3f259287f,200 g,48,3,7.5,51,265
"Батончик Злаковое Чудо ЩёлковоХлеб, нарезка",Хлеб и выпечка,8402692a-c3ae-412a-9416-97fc128b2051,200 g,40,0,8,0,227
"Булка полбяная Пекарня Перекрёсток, 240г",Хлеб и выпечка,bf187b60-239d-45a8-bdcd-b591a1d913a8,240 g,99,0.5,7.5,50,240
Батон Хлебный дом Звездный нарезанный,Хлеб и выпечка,2d899abd-27c2-4601-a53a-c16a0149a665,350 g,64,2.4,7.8,54.1,271
"Батон Хлебный Дом зерновой в нарезке, 300 г",Хлеб и выпечка,880629a1-8ee2-4ba9-b3f1-40f2c6743a98,300 g,69,6.5,10,51,300
Палочки солёные Saltletts классические,Хлеб и выпечка,50813162-9088-48dd-92de-a3e7fef9f3de,75 g,36,6,9.5,72,380
Хлебные палочки Saltletts Классические соленые,Хлеб и выпечка,76719a15-5514-4215-a2b0-7c2b5e98fa87,150 g,80,7.5,11,81,400
Крендели Lorenz Saltletts Классические соленые,Хлеб и выпечка,58e00787-4cdc-43b7-918d-c76db65c4bd0,150 g,80,3,5,31,380
Соломка сдобная Жуковский хлеб c ароматом Ванили,Хлеб и выпечка,4587f99d-406e-4173-b765-c538e9913ebd,200 g,50,11,8,67,400
Сушки Ладожский малышок простые Зелёная Линия,Хлеб и выпечка,3dc9785c-9297-4ac4-a3ba-20ff8e214626,300 g,66,5,10,70,365
Соломка Жуковский хлеб с маком,Хлеб и выпечка,bf288e0a-81c5-450b-84b9-124c7c2ec085,200 g,50,9,9,68,390
Сушки челночок Семейка Озби настоящие,Хлеб и выпечка,a5349ac6-08c8-4fbd-bf61-2b67090fa679,200 g,52,7,9.1,68,371
Баранки Волжский пекарь Волжские сдобные,Хлеб и выпечка,ebda30e1-c0fb-4fd6-983f-d87b07c33616,300 g,78,8,8.5,60,330
Мини-крендели Lorenz Saltletts с солью классические,Хлеб и выпечка,7789e153-a81a-42f0-a6b2-4c065e0203c4,60 g,36,6,11,73,400
Мини-сушки Семейка Озби с маком,Хлеб и выпечка,5f738463-a623-4f31-9b96-36334e2ae46a,150 g,52,6.1,11.2,75.8,403
Соломка сладкая черная смородина Зелёная Линия,Хлеб и выпечка,2e1e4679-84df-4c36-9360-53e6d89f1a1c,150 g,100,5,9.5,81.5,410
Мини-сушки простые Семейка Озби классические,Хлеб и выпечка,3871ef07-346f-4289-ad4c-c39031bcea05,150 g,50,14.7,10.1,71,366
Сушки Кроха Семейка Озби с маком,Хлеб и выпечка,b96e3ca6-dd14-4e09-81e8-c51d08d9e3a7,200 g,58,4.2,9.4,68.2,348
Мини-сушка с солью ТМ Волжский пекарь,Хлеб и выпечка,91ec2dbb-ff92-467c-a378-ee205b0e57f7,180 g,50,9,10,65,380
Баранки Семейка Озби с ванилью,Хлеб и выпечка,b320ff83-c321-4cd3-ab97-4b4b0b12f5a6,220 g,62,4.4,9.9,68.8,355
"Соломка сладкая брусника Зелёная Линия, 150г",Хлеб и выпечка,da5b73c8-0cc6-412d-a947-3c892dfb1c99,150 g,105,5,9.5,81.5,410
Сушки Невская Сушка маковые,Хлеб и выпечка,2f0b35f8-4083-4c25-8ff5-c7cdc3ab5d62,275 g,94,4.5,11,75,390
Баранки Волжский пекарь с ароматом ванили,Хлеб и выпечка,e2117113-cede-4a77-8088-a2d7f5b42a42,300 g,78,6.7,9,76,340
Мини-сушки Семейка Озби с ванилью,Хлеб и выпечка,e05e78ff-f708-4fc4-be44-49daf30b01a4,150 g,52,5.4,9.8,77.7,339
Крендельки Schar Salinis без глютена,Хлеб и выпечка,eb71978f-bc61-46ac-aadc-c3fa5aaffb7e,60 g,230,21,0.9,72,482
"Сушки Ладожский малышок с маком Зелёная Линия, 300г",Хлеб и выпечка,5ab9fc41-fa9b-43ad-aee0-626af22f367f,300 g,86,7,10,68,375
Баранки Волжский пекарь яичные,Хлеб и выпечка,27cbac87-f1d4-4dfe-ab3d-da5796cd47c5,300 g,90,7,9.5,66,370
Мини-сушки Семейка Озби с солью,Хлеб и выпечка,bec756f3-a300-43d7-82ee-2a5bbf81bb7f,150 g,50,4.7,10.1,71,366
Сушки Кроха Семейка Озби с ванилью,Хлеб и выпечка,378c119e-4921-4ea9-8c7d-2529db71a8c9,200 g,54,9.5,5.3,75.8,389
"Баранки сдобные из пшеничной муки высшего сорта Пр!ст, 350г",Хлеб и выпечка,87b5e9b2-ef94-42a5-a53e-84c91f0bfc6e,350 g,60,8,8.3,59.5,343
Сушки Ладожский малышок простые Зелёная Линия,Хлеб и выпечка,23b7d32c-a723-4ed6-b1d5-b59774e23147,300 g,66,5,10,70,365
Сушки Хлебный дом простые,Хлеб и выпечка,aa414f9d-bab2-4f41-b14e-ad133b21c0a0,250 g,60,5,11,75,390
Мини-сушка со сметаной и луком ТМ Волжский пекарь,Хлеб и выпечка,b5b404b0-43a0-4eb8-a636-fd2298b65d7c,180 g,48,4,10,67.5,340
Соломка Lorenz Джуниор,Хлеб и выпечка,7e1277ee-4019-443c-8a4e-1878d0d7d409,60 g,36,6,10,74,390
Баранки Невская сушка Оригинальные с маком 300г,Хлеб и выпечка,df47c707-c524-4668-ab7b-f821cf24be95,300 g,94,8,8.5,66,370
Сушки Кроха простые ТМ Семейка Озби,Хлеб и выпечка,7370092a-dceb-4756-b612-3c7ed783d66d,200 g,47,14,5.5,56,340
"Сушки Сахарoff Нижегородские на фруктозе, 250г",Хлеб и выпечка,cd6f0fbc-52f1-4e81-8e17-a260ee535819,250 g,82,8.9,10,64.4,380
Сушки Самарский ХЗ №5 Халяль сдобные,Хлеб и выпечка,76c9c627-25f2-40b8-9cfe-4633f53cdb66,275 g,105,6,9,68,360
"Сушки Ладожский малышок горчичные Зелёная Линия, 300г",Хлеб и выпечка,97ddc444-5f38-4950-863c-9e647fc3c677,300 g,66,4,10,72,360
"Мини-сушки Семейка Озби глазированные, 150г",Хлеб и выпечка,04207daf-da97-4113-b92e-7867f292a6c0,150 g,80,6.5,9,69,320
Соломка Lorenz Джуниор,Хлеб и выпечка,3d9fedf8-a235-4a64-a44f-6cc1da583df6,60 g,80,6,10,74,390
Сушки ОГО мини на фруктозе,Хлеб и выпечка,f88dd0a1-3d0c-47ae-a71c-f969f8c72639,175 g,56,4,10.5,76,380
Палочки Семейка Озби с сыром,Хлеб и выпечка,7585a9fd-11cf-458b-91dc-578e5416e0bb,150 g,50,6.8,11,74.8,404
Крендельки слоеные Круанте в сахарной глазури,Хлеб и выпечка,aee041af-1798-4133-b9ba-0cb81e316e1e,350 g,170,18.8,7,63.3,519
Сушки Семейка ОЗБИ Кроха цельнозерновые льняные,Хлеб и выпечка,23f67b09-e5e9-4b7b-b965-e6a37db3893d,200 g,68,6.8,14.5,51.8,373
Сушки Кроха Семейка Озби цельнозерновые,Хлеб и выпечка,e5993b44-2619-4a39-9ddb-d73717725230,200 g,72,6.9,13.3,59,351
"Сушечки Tralli valli с луком, 200г",Хлеб и выпечка,066da7f9-459a-436d-8bd7-f5274a34a1dc,200 g,66,10,10,73,430
Cушки мини Семейка Озби Шоколадные,Хлеб и выпечка,2ddeb043-9e73-4292-91d8-4d1c9b325ee4,120 g,60,7.9,10,72.6,402
Сушки Хлебный Дом Горчичные,Хлеб и выпечка,32bca64c-4773-47e9-a236-b7ddb85fdb09,250 g,74,8.5,10,71,400
"Сушечки Tralli Valli лён + кунжут + чиа, 200г",Хлеб и выпечка,b28264fc-d963-4ff9-b229-33df177a865f,200 g,66,12,10,72,440
Сушки Волжский пекарь Простые,Хлеб и выпечка,218e1d45-3f28-4531-a230-05e65e09f4a7,300 g,50,1.1,1.4,71.2,452
Мини-сушки ВОЛЖСКИЙ ПЕКАРЬ Томатные,Хлеб и выпечка,fbed3016-be8e-4bb3-853f-9741951389b0,180 g,54,4,10,68,340
